0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.599999999999999928e-05 1.467170000000000063e-03
-6.013469293742235741e-05 0.000000000000000000e+00 1.874862098761980725e-04 0.000000000000000000e+00 -2.512725445605482752e-05 1.467170000000000063e-03
1.533016481072768319e-04 0.000000000000000000e+00 -6.728078655772134586e-05 0.000000000000000000e+00 -2.419037608417007632e-05 1.467170000000000063e-03
1.109919562660025352e-04 0.000000000000000000e+00 -1.697758477935264014e-04 0.000000000000000000e+00 -1.520921433460658116e-05 1.467170000000000063e-03
2.058293635257387377e-04 0.000000000000000000e+00 -8.887521249628888096e-05 0.000000000000000000e+00 -2.744586810905931383e-05 1.467170000000000063e-03
4.714914685200106460e-05 0.000000000000000000e+00 -6.979529779559912549e-05 0.000000000000000000e+00 -9.833374332094139465e-06 1.467170000000000063e-03
1.614373241356007989e-04 0.000000000000000000e+00 7.646128691227139194e-05 0.000000000000000000e+00 -3.089850890816968229e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.532407643961399397e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.586698202566841508e-05 1.467170000000000063e-03
-3.683817510376647666e-05 0.000000000000000000e+00 -1.959499113063030743e-04 0.000000000000000000e+00 -8.943073172948131055e-06 1.467170000000000063e-03
-2.328081191454117824e-04 0.000000000000000000e+00 -1.204410163118402734e-05 0.000000000000000000e+00 -3.020075870357671888e-05 1.467170000000000063e-03
-3.904110272354393944e-05 0.000000000000000000e+00 -1.700429432593824632e-04 0.000000000000000000e+00 -2.966666208839156192e-05 1.467170000000000063e-03
1.712063489834672603e-04 0.000000000000000000e+00 3.375439026809642007e-05 0.000000000000000000e+00 -1.614962264731660400e-06 1.467170000000000063e-03
1.542392095743990387e-04 0.000000000000000000e+00 -1.675115202357948618e-04 0.000000000000000000e+00 -2.033743893028663665e-05 1.467170000000000063e-03
2.640624533395543932e-05 0.000000000000000000e+00 1.958100099907956093e-04 0.000000000000000000e+00 -1.126337575281434483e-05 1.467170000000000063e-03
1.158296118302704395e-04 0.000000000000000000e+00 1.379579339230569660e-04 0.000000000000000000e+00 -3.068537028674872053e-05 1.467170000000000063e-03
-8.945491409628351714e-06 0.000000000000000000e+00 9.172259598609210259e-06 0.000000000000000000e+00 -3.116785894450533343e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.428537060383622618e-06 1.467170000000000063e-03
2.341234669585355675e-06 0.000000000000000000e+00 4.445703365132822266e-05 0.000000000000000000e+00 -6.761312817309289184e-06 1.467170000000000063e-03
-6.727178422709896382e-05 0.000000000000000000e+00 -2.319978589286655327e-04 0.000000000000000000e+00 -1.093652616172633219e-05 1.467170000000000063e-03
-5.197628724939234112e-05 0.000000000000000000e+00 -1.730329598871311984e-05 0.000000000000000000e+00 -2.248173842799458354e-05 1.467170000000000063e-03
-7.917295531659679147e-05 0.000000000000000000e+00 7.499339866727999316e-05 0.000000000000000000e+00 -1.047173727516620295e-05 1.467170000000000063e-03
1.927947827575119495e-04 0.000000000000000000e+00 -9.732664538093167600e-05 0.000000000000000000e+00 -2.573739386180153873e-05 1.467170000000000063e-03
-1.316016054249919483e-04 0.000000000000000000e+00 -1.821540434307485448e-04 0.000000000000000000e+00 -5.844596931549133050e-06 1.467170000000000063e-03
1.947579793077960897e-04 0.000000000000000000e+00 8.728766633045632623e-05 0.000000000000000000e+00 -2.232205190603232272e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.754867639175269005e-06 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.035999530391393105e-05 1.467170000000000063e-03
-3.988208922214826020e-05 0.000000000000000000e+00 1.477298819059104764e-04 0.000000000000000000e+00 -2.067479186546630461e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.759228453353088106e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.090684708283734948e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.514456462388312578e-05 1.467170000000000063e-03
2.152088053188575423e-04 0.000000000000000000e+00 4.966360661772163286e-05 0.000000000000000000e+00 -1.694565919418183957e-05 1.467170000000000063e-03
-1.356163935366410159e-05 0.000000000000000000e+00 -4.502248781937994641e-05 0.000000000000000000e+00 -3.140599782641399925e-06 1.467170000000000063e-03
8.106691251658966089e-05 0.000000000000000000e+00 -1.320887294935688095e-04 0.000000000000000000e+00 -2.657617068716788177e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.706997259978864555e-06 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.771831793216719716e-05 1.467170000000000063e-03
6.165539647682899329e-05 0.000000000000000000e+00 1.064753893341096290e-04 0.000000000000000000e+00 -2.619189058878216130e-05 1.467170000000000063e-03
-1.840146397810344422e-05 0.000000000000000000e+00 -2.102082276623614874e-04 0.000000000000000000e+00 -3.059163152839202581e-05 1.467170000000000063e-03
-1.850616196898664605e-05 0.000000000000000000e+00 4.372018241611874472e-05 0.000000000000000000e+00 -2.659556900888876221e-05 1.467170000000000063e-03
-1.724682184451313983e-04 0.000000000000000000e+00 -6.860789214995782087e-05 0.000000000000000000e+00 -2.772413151773681629e-05 1.467170000000000063e-03
1.540536381919541142e-04 0.000000000000000000e+00 1.042078950497836247e-04 0.000000000000000000e+00 -2.780065748275649634e-05 1.467170000000000063e-03
-1.332495636455649523e-04 0.000000000000000000e+00 -3.143285925229699282e-05 0.000000000000000000e+00 -2.615310880640904441e-05 1.467170000000000063e-03
-1.362108227014978542e-04 0.000000000000000000e+00 2.046015021101406308e-04 0.000000000000000000e+00 -3.047071342228226706e-06 1.467170000000000063e-03
4.727614016279989067e-05 0.000000000000000000e+00 3.289039199543247055e-05 0.000000000000000000e+00 -7.712347236225568768e-06 1.467170000000000063e-03
1.274709950933584869e-05 0.000000000000000000e+00 -2.301567903895471298e-04 0.000000000000000000e+00 -2.429507091623905098e-05 1.467170000000000063e-03
7.425064250675064573e-05 0.000000000000000000e+00 9.629276834189628379e-05 0.000000000000000000e+00 -1.045372405165748695e-05 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.508638712377581444e-06 1.467170000000000063e-03
1.236570108953401843e-04 0.000000000000000000e+00 3.127436170446116787e-05 0.000000000000000000e+00 -5.517164203627472841e-06 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.417761238321621458e-05 1.467170000000000063e-03
7.311321162884837311e-05 0.000000000000000000e+00 -2.204010514230778789e-04 0.000000000000000000e+00 -5.110311411498130767e-06 1.467170000000000063e-03
-2.356062911658302094e-04 0.000000000000000000e+00 7.512277152648728657e-05 0.000000000000000000e+00 -1.203130645320483027e-05 1.467170000000000063e-03
-1.560120100294653460e-04 0.000000000000000000e+00 -1.659945522325093244e-04 0.000000000000000000e+00 -1.764150542122566023e-05 1.467170000000000063e-03
3.983979207491911796e-05 0.000000000000000000e+00 2.419217404006804122e-04 0.000000000000000000e+00 -8.901160738638286008e-06 1.467170000000000063e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.273468902939296241e-05 1.467170000000000063e-03
